distance_km,turn_count,hour_of_day,day_of_week,hazard_count,avg_speed_limit,eta_minutes
5.27,14,23,3,0,50,18.4
4.22,13,4,5,0,50,7.58
16.94,83,0,0,0,50,28.03
13.37,64,10,0,0,50,20.02
11.04,51,0,2,0,50,19.95
11.27,29,9,2,0,50,12.93
11.98,50,0,4,0,50,22.02
14.29,55,9,4,0,50,21.5
2.19,24,10,4,0,50,5.38
16.87,72,8,5,0,50,48.62
3.01,36,9,5,0,50,9.42
8.18,80,11,5,0,50,22.92
11.47,76,14,5,0,50,29.35
2.98,27,9,6,0,50,8.1
2.87,32,11,6,0,50,7.33
2.43,15,0,1,0,50,6.62
2.56,39,10,1,0,50,8.43
20.15,106,23,1,0,50,55.87
7.69,42,1,2,0,50,20.55
17.23,148,8,2,0,50,54.55
4.1,40,3,4,0,50,11.37
13.51,75,10,4,0,50,26.63
2.36,24,1,0,0,50,5.12
10.15,88,0,1,0,50,30.37
11.46,59,9,1,0,50,24.35
2.35,27,23,3,0,50,6.33
320.19,149,0,5,0,50,215.05
1.99,21,5,5,0,50,6.72
61.02,125,6,5,0,50,89.9
66.26,125,1,6,0,50,92.82
16.22,39,3,6,0,50,17.12
31.71,87,10,6,0,50,43.33
4.75,73,2,0,0,50,14.42
284.02,116,9,0,0,50,162.3
25.32,45,12,0,0,50,26.88
2.7,58,10,1,0,50,10.67
2.22,19,23,2,0,50,5.8
2.61,43,11,3,0,50,8.05
2.54,46,10,4,0,50,6.97
22.02,84,22,4,0,50,26.98
21.78,1359,22,4,0,50,142.17
19.36,107,7,5,0,50,41.43
2.19,23,5,6,0,50,5.93
4.83,5,10,0,0,50,10.58
2.5,28,23,0,0,50,6.08
2.63,43,10,1,0,50,11.53
2.56,27,13,4,0,50,5.42
17.56,150,0,5,0,50,39.95
16.85,88,10,5,0,50,37.42
31.31,40,21,6,0,50,28.8
324.94,59,21,6,0,50,196.32
136.43,48,1,0,0,50,89.02
11.02,50,4,0,0,50,34.63
347.91,44,16,1,0,50,307.7
186.99,31,21,1,0,50,168.37
5.16,70,1,2,0,50,25.4
14.09,64,6,3,0,50,21.97
7.38,19,10,3,0,50,9.53
18.38,217,8,4,0,50,99.43
8.04,163,10,4,0,50,58.5
30.21,109,13,4,0,50,55.12
3.89,24,7,6,0,50,20.48
4.04,31,9,6,0,50,16.0
2.57,30,23,6,0,50,5.82
2.6,35,23,0,0,50,6.47
12.62,66,0,2,0,50,32.48
12.49,83,9,2,0,50,28.92
2.61,30,23,2,0,50,6.87
94.58,475,22,4,0,50,152.32
3.92,67,1,5,0,50,39.0
10.85,64,3,6,0,50,29.85
12.54,48,5,6,0,50,24.4
2.68,33,23,6,0,50,8.33
2.37,36,0,1,0,50,7.42
15.08,354,0,1,0,50,61.68
9.41,168,4,1,0,50,43.92
88.36,84,8,1,0,50,57.5
1.76,231,9,1,0,50,15.65
2.71,37,23,1,0,50,6.53
2.62,42,10,2,0,50,6.82
15.09,405,0,3,0,50,55.38
2.55,31,23,3,0,50,5.95
2.67,65,7,5,0,50,11.18
15.14,76,6,6,0,50,34.85
11.11,45,14,6,0,50,20.75
2.39,23,0,3,0,50,5.97
11.05,34,14,3,0,50,21.92
2.54,28,0,4,0,50,8.32
29.69,116,4,5,0,50,72.73
18.99,159,22,6,0,50,54.0
2.59,66,0,0,0,50,9.72
22.99,295,10,0,0,50,38.1
46.45,134,12,0,0,50,65.33
12.23,84,0,1,0,50,30.05
10.51,29,9,1,0,50,17.3
2.66,28,23,1,0,50,7.02
43.05,431,3,6,0,50,115.13
37.17,304,10,6,0,50,90.17
4.54,25,11,6,0,50,13.3
2.61,32,23,6,0,50,7.8
13.68,43,13,0,0,50,28.15
14.98,62,14,0,0,50,30.82
2.61,29,23,0,0,50,6.78
25.43,191,4,2,0,50,35.65
20.89,846,7,2,0,50,93.9
20.73,801,9,2,0,50,113.27
18.24,74,0,5,0,50,27.9
43.85,350,1,5,0,50,84.62
5.88,413,4,5,0,50,40.4
4.67,48,6,6,0,50,10.48
26.67,126,6,6,0,50,34.82
13.97,47,11,6,0,50,32.58
2.58,27,0,0,0,50,6.55
2.57,34,10,0,0,50,8.55
2.66,35,0,1,0,50,8.45
1.71,60,12,1,0,50,5.77
24.1,153,2,2,0,50,34.92
4.61,12,3,2,0,50,7.7
24.09,83,6,2,0,50,35.52
48.11,127,1,3,0,50,69.23
4.18,49,3,3,0,50,9.07
4.6,29,5,3,0,50,7.6
6.88,486,6,3,0,50,37.6
2.14,47,9,3,0,50,8.37
52.12,478,9,3,0,50,141.67
10.66,177,4,5,0,50,32.47
18.55,93,11,5,0,50,19.87
13.57,26,15,5,0,50,11.78
15.61,74,15,5,0,50,15.4
14.32,108,7,6,0,50,60.53
23.03,82,11,6,0,50,33.7
5.71,31,10,5,0,50,13.0
2.52,44,13,5,0,50,7.95
4.44,71,4,6,0,50,22.75
5.52,57,7,6,0,50,21.87
17.11,100,8,6,0,50,43.78
4.36,39,11,6,0,50,10.35
10.18,55,13,6,0,50,14.45
9.53,37,0,1,0,50,18.43
10.72,50,9,1,0,50,20.68
11.77,68,0,2,0,50,22.32
5.06,43,0,2,0,50,14.7
6.88,136,9,2,0,50,29.57
9.38,51,10,2,0,50,13.17
2.4,23,1,4,0,50,5.5
14.64,65,10,4,0,50,30.27
12.43,29,14,4,0,50,17.38
3.34,32,10,5,0,50,12.12
3.85,44,1,6,0,50,9.33
5.79,45,4,6,0,50,14.73
6.7,55,8,6,0,50,19.92
2.51,6,11,6,0,50,9.27
15.32,80,12,6,0,50,29.45
5.06,9,0,1,0,50,8.37
3.8,68,1,1,0,50,14.7
11.79,58,10,1,0,50,21.25
2.41,22,23,1,0,50,5.93
2.61,45,13,2,0,50,7.85
2.6,54,0,3,0,50,9.63
12.5,49,10,4,0,50,29.37
14.78,62,13,4,0,50,26.23
58.76,89,22,4,0,50,66.42
9.83,36,7,5,0,50,12.88
14.5,52,7,6,0,50,17.63
6.91,41,11,6,0,50,19.3
14.22,39,13,6,0,50,22.67
33.75,153,0,0,0,50,68.47
21.37,43,1,0,0,50,44.17
23.39,70,10,0,0,50,36.27
3.16,31,2,3,0,50,6.33
18.62,1464,6,3,0,50,167.73
167.5,446,11,3,0,50,137.23
3.48,112,11,0,0,50,29.32
2.45,24,1,1,0,50,6.63
2.3,41,10,1,0,50,7.97
3.06,22,11,2,0,50,6.6
2.52,30,13,2,0,50,9.97
2.01,25,0,3,0,50,7.43
6.07,43,1,5,0,50,13.37
7.49,81,4,5,0,50,18.53
13.27,51,3,6,0,50,26.57
3.03,24,4,6,0,50,5.58
2.99,34,8,6,0,50,6.62
14.61,49,12,6,0,50,25.83
2.43,21,23,6,0,50,5.18
3.13,30,10,0,0,50,14.88
2.59,27,23,0,0,50,5.78
2.45,47,12,1,0,50,5.43
1118.99,118,11,2,0,50,655.45
37.25,379,22,2,0,50,83.13
3.3,37,3,3,0,50,10.82
0.58,73,12,4,0,50,6.93
691.3,144,15,5,0,50,409.65
316.3,127,22,5,0,50,183.58
2.56,27,23,6,0,50,6.88
9.78,46,2,3,0,50,18.48
11.66,40,9,3,0,50,23.52
1.92,24,1,5,0,50,7.98
3.78,18,4,5,0,50,6.97
3.03,38,4,5,0,50,8.83
8.77,56,9,5,0,50,16.43
12.67,50,12,5,0,50,30.57
2.11,18,13,5,0,50,5.32
8.62,49,6,6,0,50,13.77
8.12,147,6,6,0,50,34.2
3.78,56,9,6,0,50,11.1
2.37,6,12,6,0,50,7.05
2.56,31,23,6,0,50,5.52
3.15,34,12,0,0,50,6.98
2.32,34,12,2,0,50,7.35
3.49,52,1,5,0,50,7.75
2.33,11,23,6,0,50,7.48
3.32,16,4,1,0,50,5.53
27.65,52,5,1,0,50,28.35
593.2,257,5,1,0,50,359.63
6.18,77,0,2,0,50,16.28
6.12,44,2,2,0,50,13.62
7.58,97,3,2,0,50,26.72
6.1,30,10,2,0,50,11.13
6.1,46,11,2,0,50,13.2
21.43,99,0,3,0,50,38.63
19.98,61,1,3,0,50,33.83
6.66,39,6,3,0,50,17.48
3.42,20,10,3,0,50,6.27
3.41,52,11,3,0,50,18.67
164.84,342,4,4,0,50,150.17
15.53,63,3,5,0,50,24.28
15.45,45,6,5,0,50,18.35
35.9,144,5,1,0,50,53.08
149.08,132,6,1,0,50,106.17
12.2,78,10,1,0,50,27.48
15.81,112,3,2,0,50,36.45
13.48,113,3,3,0,50,42.73
20.83,64,5,3,0,50,27.82
304.29,382,4,4,0,50,205.58
375.78,153,7,4,0,50,240.12
4.19,23,4,6,0,50,6.97
9.07,26,8,6,0,50,15.8
2.64,42,23,6,0,50,7.05
14.69,76,3,6,0,50,27.1
2.85,26,5,6,0,50,10.83
14.07,62,10,6,0,50,21.8
2.0,44,11,0,0,50,9.15
1.81,44,10,1,0,50,8.55
2.78,28,0,2,0,50,7.17
10.65,87,0,2,0,50,29.48
3.84,31,10,2,0,50,10.87
2.24,33,11,3,0,50,5.02
2.29,15,0,4,0,50,6.25
7.53,35,9,5,0,50,13.62
5.23,18,13,5,0,50,11.73
2.64,22,0,4,0,50,6.43
1.81,25,11,4,0,50,7.4
7.1,0,23,4,0,50,6.07
11.9,153,23,4,0,50,28.18
37.76,65,5,5,0,50,43.27
2.57,38,23,6,0,50,6.38
2.99,30,10,0,0,50,8.1
2.08,41,10,1,0,50,7.03
2.56,20,23,1,0,50,5.45
1.75,15,11,2,0,50,5.15
2.41,29,23,2,0,50,5.32
16.94,102,10,3,0,50,39.8
14.84,72,13,3,0,50,31.43
1.38,27,23,3,0,50,5.03
2.13,18,4,5,0,50,7.57
16.95,187,1,6,0,50,61.63
12.63,33,7,6,0,50,25.88
2.52,18,8,6,0,50,5.35
5.32,30,8,6,0,50,10.07
24.4,156,11,6,0,50,60.88
1.88,31,0,1,0,50,5.88
2.49,19,11,2,0,50,5.18
13.11,49,1,3,0,50,21.35
26.07,99,2,3,0,50,38.7
20.75,67,9,3,0,50,46.02
14.14,59,23,3,0,50,27.37
17.56,100,4,4,0,50,36.52
10.19,31,23,4,0,50,17.87
1.74,82,0,5,0,50,17.42
21.43,107,6,6,0,50,40.28
4.05,27,10,6,0,50,12.58
12.61,97,12,6,0,50,27.8
2.64,42,10,0,0,50,9.65
1.57,43,23,0,0,50,6.15
2.21,16,10,1,0,50,5.17
9.77,65,10,3,0,50,23.28
7.15,38,10,3,0,50,15.93
2.68,62,0,4,0,50,7.75
1.81,40,10,4,0,50,6.92
16.72,106,22,4,0,50,26.25
70.4,139,1,6,0,50,96.55
17.41,499,3,6,0,50,111.65
97.34,435,5,6,0,50,186.97
15.82,620,9,6,0,50,106.4
17.56,245,15,6,0,50,44.98
54.77,174,1,0,0,50,168.58
2.06,33,4,0,0,50,7.97
12.5,296,6,0,0,50,72.23
58.7,1338,7,0,0,50,319.4
24.53,586,1,1,0,50,124.33
40.39,1593,5,1,0,50,333.9
1.6,29,2,2,0,50,6.6
8.51,382,2,2,0,50,75.73
10.87,452,3,2,0,50,86.28
8.71,67,6,2,0,50,19.43
8.45,96,9,2,0,50,21.48
35.91,142,9,2,0,50,54.2
26.76,41,13,2,0,50,14.97
5.66,152,14,2,0,50,54.5
15.68,128,9,3,0,50,40.43
15.42,85,13,3,0,50,27.58
2.31,36,1,3,0,50,6.67
12.1,120,0,4,0,50,29.42
18.88,151,9,4,0,50,48.08
1.96,22,10,4,0,50,6.83
26.39,49,22,4,0,50,25.75
22.81,41,23,4,0,50,27.83
3.96,54,1,5,0,50,12.0
22.59,108,3,5,0,50,36.58
14.21,62,23,0,0,50,23.17
21.68,207,5,1,0,50,54.25
12.39,163,8,1,0,50,35.08
12.75,60,11,1,0,50,19.83
147.53,2,14,2,0,50,85.75
694.72,232,16,2,0,50,448.92
49.95,836,0,3,0,50,184.08
40.71,342,6,3,0,50,105.83
6.82,76,8,3,0,50,15.0
8.47,441,7,4,0,50,73.08
14.56,184,23,4,0,50,43.75
9.6,457,1,5,0,50,64.17
7.31,420,3,5,0,50,66.5
3.97,195,5,5,0,50,36.5
5.86,184,6,5,0,50,37.0
5.18,419,8,5,0,50,54.92
357.37,45,12,5,0,50,224.17
493.96,340,16,5,0,50,364.47
14.03,253,12,6,0,50,51.17
4.86,434,16,6,0,50,56.83
2.07,12,12,0,0,50,5.18
2.36,36,23,0,0,50,5.83
2.59,26,23,1,0,50,6.42
2.66,34,10,2,0,50,6.58
8.63,104,6,5,0,50,18.75
9.54,52,10,5,0,50,19.92
16.7,92,12,5,0,50,30.75
7.48,74,6,6,0,50,23.1
9.0,179,7,6,0,50,44.25
2.27,28,8,6,0,50,5.58
2.37,44,23,0,0,50,6.83
2.73,16,11,1,0,50,5.75
2.01,30,23,1,0,50,5.5
10.58,126,2,5,0,50,26.92
31.55,136,3,5,0,50,49.25
11.12,24,8,5,0,50,15.08
2.55,53,9,5,0,50,13.85
7.35,293,10,5,0,50,45.75
5.71,54,12,5,0,50,13.92
16.43,110,7,6,0,50,33.33
3.6,36,12,6,0,50,9.67
15.61,81,13,6,0,50,25.58
2.22,27,23,6,0,50,6.17
18.49,63,2,1,0,50,28.25
10.92,102,7,1,0,50,20.67
20.36,233,9,1,0,50,64.6
24.88,121,12,1,0,50,40.83
21.75,214,23,1,0,50,64.5
10.24,72,10,2,0,50,17.5
1.88,71,3,5,0,50,18.25
2.98,172,4,5,0,50,22.0
19.28,266,5,5,0,50,66.33
27.75,186,6,5,0,50,50.33
34.12,855,10,5,0,50,154.67
14.41,117,14,5,0,50,37.17
2.5,23,23,0,0,50,6.0
2.62,28,23,2,0,50,7.33
3.2,46,10,3,0,50,9.25
2.46,37,0,4,0,50,6.17
13.97,111,3,5,0,50,28.18
14.41,249,6,5,0,50,44.33
17.01,101,8,5,0,50,36.12
8.45,57,11,5,0,50,14.5
6.09,45,12,5,0,50,14.03
15.66,50,6,6,0,50,19.25
1.88,42,10,6,0,50,7.33
2.23,51,11,6,0,50,10.33
17.09,137,12,6,0,50,38.33
2.54,46,23,6,0,50,8.77
2.43,23,23,0,0,50,5.78
2.53,25,23,2,0,50,6.37
2.54,37,23,3,0,50,6.8
41.75,81,1,5,0,50,39.1
5.2,154,8,5,0,50,25.45
18.45,82,9,5,0,50,25.22
4.69,76,10,5,0,50,21.27
33.73,265,12,5,0,50,66.22
10.12,834,13,5,0,50,120.37
2.84,40,23,5,0,50,9.4
61.49,223,23,5,0,50,89.27
14.59,93,2,6,0,50,22.8
58.51,157,3,6,0,50,87.25
150.01,190,7,6,0,50,158.35
5.07,167,3,0,0,50,24.17
9.21,389,9,0,0,50,47.78
815.86,171,12,0,0,50,602.37
50.89,62,23,0,0,50,47.85
615.75,46,0,1,0,50,449.42
212.69,647,23,1,0,50,274.92
80.43,310,4,2,0,50,96.63
0.91,16,20,2,0,50,7.17
5.54,41,20,2,0,50,8.58
14.73,261,23,2,0,50,58.28
3.73,98,2,3,0,50,19.42
14.74,238,3,3,0,50,49.75
14.98,196,10,3,0,50,47.58
3.75,30,15,3,0,50,8.75
9.15,124,3,5,0,50,24.7
8.77,106,4,5,0,50,21.83
8.76,38,7,5,0,50,13.75
12.0,114,13,5,0,50,30.0
6.88,197,6,6,0,50,50.75
15.94,86,13,6,0,50,30.83
2.67,33,0,0,0,50,6.0
2.59,33,0,1,0,50,6.67
4.93,184,12,2,0,50,44.08
2.59,33,10,3,0,50,11.5
2.56,36,23,3,0,50,7.68
3.38,37,10,4,0,50,9.42
22.49,149,1,5,0,50,49.0
4.76,113,6,5,0,50,20.33
14.52,59,7,5,0,50,22.92
2.83,41,8,6,0,50,8.67
6.73,41,12,6,0,50,14.58
2.56,25,23,6,0,50,6.83
2.55,25,11,0,0,50,6.0
19.63,243,0,1,0,50,70.0
12.48,112,0,2,0,50,33.77
12.42,87,9,2,0,50,24.83
2.57,24,23,2,0,50,6.68
2.59,36,10,3,0,50,7.17
20.26,82,2,4,0,50,27.5
9.24,58,5,4,0,50,17.67
62.65,216,23,4,0,50,107.15
130.95,217,3,5,0,50,114.08
138.0,114,6,5,0,50,128.02
1.31,46,9,5,0,50,13.5
18.08,123,0,6,0,50,59.83
109.92,194,1,6,0,50,126.42
36.23,157,4,6,0,50,62.33
147.18,455,6,6,0,50,202.25
12.98,208,9,6,0,50,44.6
2.38,25,23,6,0,50,5.42
2.65,63,11,0,0,50,24.58
2.46,30,23,0,0,50,6.58
2.46,16,11,1,0,50,5.83
10.37,35,6,5,0,50,16.5
41.25,228,10,5,0,50,90.33
9.87,23,14,5,0,50,18.35
122.84,604,22,5,0,50,212.92
131.73,849,4,6,0,50,253.15
2.39,35,23,0,0,50,7.33
3.06,31,10,1,0,50,7.58
6.43,93,12,1,0,50,16.58
6.67,29,15,1,0,50,9.83
2.32,19,10,2,0,50,5.25
12.14,63,1,3,0,50,21.0
0.69,47,3,3,0,50,5.92
7.33,95,4,3,0,50,19.5
12.21,49,9,3,0,50,25.33
11.6,80,3,5,0,50,20.5
19.0,89,5,5,0,50,34.08
24.31,257,9,5,0,50,69.17
2.55,25,23,6,0,50,7.18
2.56,35,10,1,0,50,8.25
12.18,85,0,2,0,50,26.1
11.77,46,9,2,0,50,19.08
5.56,96,22,2,0,50,16.0
74.28,377,0,3,0,50,122.5
15.19,197,2,3,0,50,50.17
56.0,393,5,3,0,50,105.83
2.73,23,10,3,0,50,6.5
10.41,106,10,3,0,50,28.75
2.22,26,12,3,0,50,6.25
2.48,51,0,4,0,50,9.5
2.86,35,11,4,0,50,6.92
24.56,112,7,5,0,50,48.92
7.06,66,10,5,0,50,21.33
23.29,66,14,5,0,50,34.58
7.27,57,8,6,0,50,16.25
7.67,206,9,6,0,50,36.5
10.31,50,10,0,0,50,16.92
7.28,40,11,0,0,50,18.2
47.87,395,5,1,0,50,92.42
22.4,998,23,1,0,50,142.97
20.09,125,16,3,0,50,31.17
3.78,21,2,4,0,50,8.83
2.26,31,3,4,0,50,5.92
32.62,483,6,4,0,50,102.67
6.19,74,15,4,0,50,16.67
4.27,136,2,6,0,50,21.33
1.42,33,6,6,0,50,6.75
2.64,27,23,6,0,50,7.17
7.63,40,1,3,0,50,14.02
12.23,217,2,3,0,50,49.0
12.39,151,3,3,0,50,36.17
46.49,614,5,3,0,50,151.08
20.58,233,9,3,0,50,61.67
11.2,103,3,4,0,50,28.42
15.93,103,5,4,0,50,32.6
18.21,151,7,4,0,50,44.5
24.45,269,10,4,0,50,81.0
20.84,28,3,5,0,50,19.5
20.42,34,3,5,0,50,21.75
10.29,74,6,5,0,50,24.75
7.83,41,8,5,0,50,12.75
14.3,120,13,5,0,50,34.67
21.91,98,2,6,0,50,43.02
16.74,94,9,6,0,50,29.25
12.31,61,11,6,0,50,20.0
2.23,29,23,1,0,50,5.92
2.31,31,11,2,0,50,5.92
12.39,86,0,3,0,50,25.17
1.73,45,5,3,0,50,6.75
11.74,62,10,3,0,50,23.92
2.46,39,23,3,0,50,7.5
1.86,19,11,4,0,50,5.17
12.3,67,5,5,0,50,26.68
13.05,191,9,5,0,50,44.67
10.61,25,6,6,0,50,15.52
2.08,51,9,6,0,50,8.83
14.2,114,10,6,0,50,30.52
4.22,44,11,6,0,50,11.0
16.97,155,0,2,0,50,36.42
9.93,122,3,2,0,50,33.58
2.64,26,10,2,0,50,7.17
2.41,28,23,2,0,50,6.33
2.82,58,10,3,0,50,10.08
12.46,58,23,3,0,50,20.5
12.22,432,5,4,0,50,77.78
1.08,59,6,4,0,50,9.5
12.22,69,5,6,0,50,24.43
15.44,272,9,6,0,50,58.42
2.28,117,10,6,0,50,21.58
2.76,26,23,6,0,50,6.25
2.79,45,10,0,0,50,8.0
2.64,59,23,0,0,50,10.75
17.7,113,23,1,0,50,48.08
6.26,113,2,2,0,50,21.42
11.79,169,5,2,0,50,44.08
6.25,10,10,2,0,50,8.33
3.18,100,10,2,0,50,13.93
21.36,172,12,2,0,50,45.33
38.06,673,5,3,0,50,146.83
4.06,311,7,1,0,50,42.18
15.71,741,8,2,0,50,118.65
13.05,289,10,2,0,50,61.42
0.79,47,12,2,0,50,8.92
1.82,87,4,5,0,50,12.42
0.81,83,10,5,0,50,7.92
12.8,573,10,5,0,50,104.42
7.3,233,3,3,0,50,48.75
4.25,231,6,3,0,50,32.17
5.17,16,14,2,0,50,34.57
1.08,1,0,3,0,50,6.27
2.18,6,0,3,0,50,17.7
1.41,3,23,6,0,50,16.28
2.8,8,13,0,0,50,20.67
3.87,11,1,1,0,50,27.03
3.26,9,13,1,0,50,19.02
3.96,10,0,2,0,50,24.98
4.43,23,1,3,0,50,38.25
3.35,138,18,3,0,50,27.58
3.73,111,8,4,0,50,24.83
5.56,171,19,4,0,50,34.17
3.67,104,8,0,0,50,17.5
4.04,87,18,0,0,50,22.75
4.54,162,8,1,0,50,29.33
4.54,162,21,1,0,50,25.83
4.72,232,8,2,0,50,33.08
5.25,177,21,3,0,50,31.33
5.56,260,8,4,0,50,51.7
1.28,67,10,6,0,50,8.17
13.0,205,10,6,0,50,43.58
14.84,213,14,6,0,50,71.67
2.15,109,15,6,0,50,20.58
4.69,233,19,6,0,50,49.52
4.84,186,9,0,0,50,32.75
4.78,140,18,0,0,50,23.17
4.7,183,8,1,0,50,32.17
5.94,300,18,1,0,50,46.83
3.98,206,8,2,0,50,33.12
4.74,345,18,2,0,50,40.28
3.75,109,8,3,0,50,21.12
4.76,169,18,3,0,50,45.0
3.24,107,8,4,0,50,16.92
3.99,145,9,6,0,50,31.2
3.92,146,18,6,0,50,23.58
5.08,205,9,0,0,50,32.93
3.68,146,18,0,0,50,35.83
4.13,169,8,1,0,50,35.08
4.45,197,20,1,0,50,30.0
4.4,142,9,2,0,50,21.5
3.58,165,18,2,0,50,23.58
3.71,124,9,3,0,50,20.72
10.34,146,19,3,0,50,26.83
3.5,186,8,4,0,50,25.0
3.85,135,18,5,0,50,19.75
7.0,280,21,5,0,50,50.62
2.75,65,18,6,0,50,11.17
4.79,116,22,6,0,50,28.5
3.65,128,9,0,0,50,24.92
5.67,184,21,0,0,50,33.08
4.42,157,8,1,0,50,24.58
4.73,173,20,1,0,50,37.25
3.99,97,9,2,0,50,21.1
6.87,145,20,3,0,50,36.85
3.96,142,9,4,0,50,31.5
0.78,33,10,4,0,50,7.5
4.59,234,18,1,0,50,35.17
6.2,225,19,2,0,50,46.58
0.95,4,20,2,0,50,10.17
0.75,52,20,2,0,50,8.58
4.78,154,9,4,0,50,26.0
10.23,254,9,1,0,50,36.83
6.45,191,21,2,0,50,37.42
5.59,144,22,3,0,50,28.25
6.8,192,9,4,0,50,35.5
5.59,81,23,4,0,50,17.58
6.56,224,9,0,0,50,37.58
5.15,107,19,2,0,50,20.83
6.82,222,9,4,0,50,48.17
8.09,281,21,4,0,50,44.75
5.77,496,23,4,0,50,66.0
4.33,95,9,1,0,50,15.92
5.55,242,9,1,0,50,35.75
6.15,267,21,1,0,50,41.93
2.14,137,9,2,0,50,21.5
6.2,217,9,2,0,50,32.83
5.18,149,22,2,0,50,30.27
8.12,304,9,3,0,50,52.62
6.8,281,9,0,0,50,39.83
5.89,210,21,0,0,50,33.33
6.54,193,9,1,0,50,40.45
4.96,115,22,1,0,50,20.5
6.84,207,9,2,0,50,33.17
5.32,117,22,2,0,50,24.08
6.49,169,9,3,0,50,30.58
5.99,154,21,3,0,50,25.27
7.07,285,8,4,0,50,39.75
8.48,236,9,6,0,50,36.25
5.41,169,21,0,0,50,36.33
8.69,542,22,1,0,50,94.2
6.09,180,21,2,0,50,32.92
9.19,257,8,3,0,50,38.58
14.63,31,11,5,0,50,32.92
104.37,172,22,5,0,50,104.45
23.93,397,8,6,0,50,62.33
20.97,359,2,6,0,50,50.68
20.19,174,5,6,0,50,42.95
4.88,51,7,5,0,50,10.42
71.38,101,8,5,0,50,75.53
51.05,116,10,5,0,50,58.95
186.06,2737,11,5,0,50,487.02
7.75,80,20,5,0,50,10.58
4.43,39,21,5,0,50,14.92
19.21,81,23,1,0,50,77.98
7.25,24,11,2,0,50,25.55
0.9,14,0,3,0,50,9.75
4.85,18,2,3,0,50,12.17
0.82,9,3,3,0,50,9.13
2.53,31,4,3,0,50,17.9
4.1,21,8,4,0,50,30.52
6.39,50,12,4,0,50,52.53
5.03,24,13,4,0,50,25.25
6.5,56,7,5,0,50,66.77
2.62,20,12,5,0,50,19.98
1.07,14,15,5,0,50,11.55
0.81,7,4,6,0,50,8.78
7.93,54,7,6,0,50,79.52
18.08,43,9,6,0,50,30.78
32.3,59,10,6,0,50,79.6
16.81,51,23,6,0,50,69.48
16.8,41,9,0,0,50,125.45
2.42,7,23,0,0,50,10.32
15.27,35,23,0,0,50,48.28
8.73,15,9,1,0,50,16.53
3.04,20,10,1,0,50,28.58
19.71,38,23,1,0,50,49.83
16.03,45,10,2,0,50,68.08
1.92,10,14,2,0,50,10.32
4.53,26,23,3,0,50,24.52
7.34,21,0,4,0,50,12.38
4.53,22,9,4,0,50,13.53
7.04,1,10,4,0,50,8.4
11.24,6,10,4,0,50,5.92
11.78,219,0,4,0,50,32.2
17.55,463,2,4,0,50,65.52
2.14,140,3,5,0,50,19.33
3.87,196,4,5,0,50,25.1
4.91,211,4,5,0,50,23.67
1.92,430,7,5,0,50,17.23
7.25,1559,8,5,0,50,54.82
3.87,345,9,5,0,50,27.98
9.02,705,10,5,0,50,72.93
6.06,264,12,5,0,50,31.8
2.2,172,13,5,0,50,18.27
6.22,57,3,6,0,50,64.88
44.45,115,8,6,0,50,174.68
14.4,20,12,6,0,50,25.63
17.39,8,23,1,0,50,23.95
15.24,19,4,2,0,50,25.47
2.28,13,7,2,0,50,14.63
6.62,30,9,2,0,50,27.8
2.02,10,5,3,0,50,14.62
1.85,10,5,4,0,50,19.37
3.53,20,8,4,0,50,33.5
1.85,13,4,5,0,50,10.22
22.8,24,5,5,0,50,16.02
17.15,37,22,5,0,50,32.13
2.85,8,1,5,0,50,9.97
6.61,30,3,5,0,50,37.23
1.15,13,8,5,0,50,10.53
2.49,9,9,5,0,50,14.48
3.99,9,0,3,0,50,13.53
6.3,16,0,4,0,50,18.13
5.99,9,11,4,0,50,21.78
8.08,9,15,4,0,50,20.23
8.83,19,0,0,0,50,54.6
13.11,100,12,5,0,50,147.43
9.07,22,19,5,0,50,32.53
6.71,41,8,1,0,50,22.92
5.94,24,18,1,0,50,20.33
6.79,39,21,1,0,50,33.22
4.77,51,9,2,0,50,34.05
0.72,39,11,2,0,50,6.23
1.96,63,12,2,0,50,9.83
0.72,37,15,2,0,50,6.5
14.78,22,21,2,0,50,26.8
949.86,1030,2,3,0,50,535.87
2.23,167,3,4,0,50,14.3
1.85,56,7,4,0,50,12.02
3.28,152,0,6,0,50,16.18
7.12,240,1,6,0,50,36.22
3.63,174,7,0,0,50,29.9
4.73,761,12,0,0,50,55.17
6.86,340,2,1,0,50,56.65
920.08,473,0,4,0,50,502.73
1.07,115,6,5,0,50,9.7
7.53,144,7,5,0,50,24.88
3.73,352,8,5,0,50,36.95
5.52,87,11,5,0,50,22.4
6.29,77,14,5,0,50,13.83
1.01,93,8,6,0,50,10.45
8.62,989,9,6,0,50,66.75
6.72,109,0,0,0,50,20.1
4.23,78,8,0,0,50,11.83
8.3,195,0,1,0,50,34.0
3.35,411,4,1,0,50,38.48
4.22,54,14,1,0,50,8.28
4.74,124,0,2,0,50,17.98
4.14,74,14,2,0,50,10.42
6.26,58,1,3,0,50,16.77
3.63,434,4,3,0,50,32.72
3.76,86,13,3,0,50,10.45
5.14,128,0,4,0,50,16.3
4.66,125,13,4,0,50,13.93
17.12,118,8,5,0,50,29.43
4.12,217,10,5,0,50,18.22
19.55,165,13,5,0,50,35.37
2.07,49,0,0,0,50,13.57
2.93,173,11,0,0,50,16.88
3.11,213,10,1,0,50,22.78
3.19,94,0,2,0,50,21.07
